Seq | Data_Center_Code | Name | TSN | Authority | Best_NODC7 | Collectors_Comment | Data_Managers_Comment | Short_Name | TSN_ITIS | APHIAID
90000000003041 | 90 | Amblyosyllis | 65775 | Grube, 1857 | 5001231100 | nfld authority field blank;  SFG | NFLD_longlist |  | 65775 | 129645 
90000000003569 | 90 | Amblyosyllis finmarchica | 65776 |  | 5001231100 | nfld authority field blank;  SFG | NFLD_longlist |  | 65776 | 131244 
90000000003287 | 90 | AMC - mackerel/cusk | -5926 |  | 8717000000 | DFO | NFLD_longlist | AMC | 161105 | 10194 
90000000000470 | 90 | Ammodytes | 171671 |  | 8845010100 |  | KENNEDY 85015; SSIP | AMMOSP | 171671 | 125909 
90000000000300 | 90 | Ammodytes americanus | 171673 | DE KAY, 1842 | 8845010102 |  | KENNEDY 96010 | AMMAME | 171673 | 159587 
90000000000613 | 90 | Ammodytes dubius | 171674 | REINHARDT, 1837 | 8845010103 |  | SSIP | AMMDUB | 171674 | 151520 
90000000001593 | 90 | Ammodytes hexapterus | 171672 |  | 8845010101 |  | IOSdata | AMMHEX | 171672 | 254510 
90000000000728 | 90 | Ammodytes tobianus | 171676 |  | 8845010100 |  | KENNEDY 78015 | AMM | 171676 | 126752 
90000000002776 | 90 | Ammodytidae | 171670 |  | 8845010000 | AFS | NFLD_longlist |  | 171670 | 125516 
90000000005692 | 20 | Ammotium cassis | -7 |  | 1 |  | ArcticNet2005 |  | NaN | 114029 
90000000003662 | 20 | Amoeba | 43853 | EHRENBERG, 1930 | 3441010100 |  | MESD_PHYTO_MONITORING |  | 43853 | 120533 
90000000003042 | 90 | Ampelisca | 93321 | Kroyer, 1842 | 6169020100 | nfld authority field blank;  SFG | NFLD_longlist |  | 93321 | 101445 
90000000002158 | 90 | Ampelisca agassizi | 93332 | JUDD, 1896 | 6169020100 |  | american CPR |  | 93332 | 158021 
90000000002777 | 90 | Ampelisca eschrichti | 93326 | Kroyer, 1842 | 6169020100 | SFG | NFLD_longlist |  | 93326 | 101897 
90000000000717 | 90 | Ampelisca mexicana | 202673 |  | 6169020100 |  | KENNEDY 78015; | AMP | 202673 | 423007 
90000000002352 | 90 | Ampelisca vadorum | 93330 | MILLS, 1963 | 6169020100 |  | american CPR |  | 93330 | 158022 
90000000001959 | 90 | Ampeliscidae | 93320 |  | 6169020000 |  | KENNEDY_PETPESWICK | AMPFAM | 93320 | 101364 
90000000001671 | 90 | Amphelikturus dendriticus | 166510 |  | 8820020301 |  | SSIP | AMP | 166510 | 316266 
90000000005577 | 20 | Amphiascus | 87770 |  | 0 |  | ABS_1962 |  | 87770 | 115305 
90000000003807 | 20 | Amphicaryon ernesti | 51347 | Totton, 1954 | 3716030400 |  | IOS2006 |  | 51347 | 135455 
90000000002092 | 90 | Amphidinium | 9997 |  | 1204010100 |  | american CPR |  | 9997 | 109473 
90000000003953 | 90 | Amphidinium aff. carterae | 183871 | Hulburt, 1957 | 1204010100 | Bérard-Therriault, L.; Poulin, M.; Bosse, L. 1999. Guide d'identification du phytoplancton marin de l'estuaire et du golfe du Saint-Laurent incluant également certains protozoaires. Publication spéciale canadienne des sciences halieutiques et aquatiques; 128. 387 p. page 147  reference book Scientific Authority = Hulburt 1957 | IML_PHYTO_Feb2007 |  | 183871 | 109723 
90000000003954 | 90 | Amphidinium aff. kesslitzii | 573329 | Schiller, 1928 | 1204010100 | Bérard-Therriault, L.; Poulin, M.; Bosse, L. 1999. Guide d'identification du phytoplancton marin de l'estuaire et du golfe du Saint-Laurent incluant également certains protozoaires. Publication spéciale canadienne des sciences halieutiques et aquatiques; 128. 387 p. page 148  reference book Scientific Authority = Schiller 1928 | IML_PHYTO_Feb2007 |  | 573329 | 418122 
90000000005877 | 30 | Amphidinium aff. operculatum | 10001 | Claparède et Lachmann, 1859 (for A. operculatum) | 1204010104 | Tomas, C.R.; Hasle, G.R.; Syvertsen, E.E.; Steidinger, K.A.; Tangen, K.; Throndsen, J.; Heimdal, B.R. 1997. Identifying Marine Phytoplankton. San Diego; Toronto : Academic Press, c1997. 858 p. (page 445). | IML_mai 2013 |  | NaN | 109473 
90000000004677 | 20 | Amphidinium britanicum | 0 | C. Herdman | 1204010100 |  | 1975Anderson |  | NaN | 109722 
90000000002546 | 90 | Amphidinium carterae | 183871 | HULBURT, 1957 | 1204010125 |  |  |  | 183871 | 109723 
90000000003955 | 90 | Amphidinium crassum | 10017 |  | 1204010100 | Bérard-Therriault, L.; Poulin, M.; Bosse, L. 1999. Guide d'identification du phytoplancton marin de l'estuaire et du golfe du Saint-Laurent incluant également certains protozoaires. Publication spéciale canadienne des sciences halieutiques et aquatiques; 128. 387 p. page 148  reference book Scientific Authority = Lohmann 1908 | IML_PHYTO_Feb2007 |  | 10017 | 109726 
90000000004550 | 20 | Amphidinium extensum | 573326 | Wulff, 1916 | 1204010100 |  | 1975Anderson |  | 573326 | 232577 
90000000004551 | 20 | Amphidinium hyalinum | 573328 | Entz, 1930 | 1204010100 |  | 1975Anderson |  | 573328 | 577293 
90000000004552 | 20 | Amphidinium klebsii | 10016 | Kofoid and Swezy | 1204010118 |  | 1975Anderson |  | 10016 | 109735 
90000000004553 | 20 | Amphidinium longum | 10007 | Lohmann | 1204010109 |  | 1975Anderson |  | 10007 | 109741 
90000000004554 | 20 | Amphidinium luteum | 10020 | Skuja, 1939 | 1204010122 |  | 1975Anderson |  | 10020 | 232592 
90000000002704 | 90 | Amphidinium operculatum | 10001 | CLAPARÈDE AND LACHMANN, 1859 | 1204010104 |  | IML_2004 |  | 10001 | 109745 
90000000004678 | 20 | Amphidinium phaeocysticola | 0 | Lebour | 1204010100 |  | 1975Anderson |  | NaN | 232565 
90000000002688 | 90 | Amphidinium sphenoides | 10006 |  | 1204010108 |  | SABSphyto |  | 10006 | 109754 
90000000006037 | 20 | Amphidium | 15927 | Claparède & Lachmann, 1859 | 3631 |  |  |  | NaN | 600877 
90000000003956 | 90 | Amphidoma acuminata | -70012 | Stein 1883 | 1204110100 | Bérard-Therriault, L.; Poulin, M.; Bosse, L. 1999. Guide d'identification du phytoplancton marin de l'estuaire et du golfe du Saint-Laurent incluant également certains protozoaires. Publication spéciale canadienne des sciences halieutiques et aquatiques; 128. 387 p. page 167  reference book Scientific Authority = Stein 1883 | IML_PHYTO_Feb2007 |  | NaN | 233194 
90000000001488 | 90 | Amphidoma caudatum | 10358 | HALLDAL, 1953 | 1204110101 | AMPHIDOMA CAUDATA | CHECK DATA SOURCE FOR SPELLING; CPRdata | AMP | 10358 | 110005 
90000000005312 | 20 | Amphinomidae | 65164 | Savigny in Lamarck, 1818 | 9 |  | IOS_March2010 |  | 65164 | 960 
90000000003760 | 20 | Amphioxous | 159679 |  | 8500000000 |  | JGOFS 93002 |  | 159679 | 1824 
90000000000201 | 90 | Amphioxus | 159689 |  | 8500000000 |  | KENNEDY 89003 | AMP | 159689 | 104900 
90000000005262 | 20 | Amphipholis squamata | 157676 | (Delle Chiaje, 1828) | 8129030200 |  | Quoddy_JFRB17_1957-58 |  | 157676 | 125064 
90000000004873 | 20 | Amphipholis squamata | 157676 |  | 8129030200 |  | NL - Trinity Bay |  | 157676 | 125064 
90000000000017 | 90 | Amphipoda | 93294 |  | 6170000000 |  | IOSdata; SSIP; KENNEDY 77007 | AMPORD | 93294 | 1135 
90000000002544 | 90 | Amphiprora | 4674 | Ehrenberg, 1841 | 703052200 |  | AZMP_PHYTO |  | 4674 | 149140 
90000000003663 | 20 | Amphiprora alata | 4680 | (EHRENB.) KUTZ. | 703052204 |  | MESD_PHYTO_MONITORING |  | 4680 | 149141 
90000000001499 | 90 | Amphiprora hyperborea | 4676 |  | 703052202 |  | CPRdata | AMP | 4676 | 179174 
90000000003710 | 90 | Amphiprora surirelloides | 4692 |  | 703052213 |  | MESD_PHYTO_PPP2000 |  | 4692 | 160671 
90000000001449 | 90 | Amphisolenia | 9923 |  | 1203010100 |  | CPRdata | AMP | 9923 | 109459 
90000000002159 | 90 | Amphithyrus bispinosus | 95266 |  | 6170100200 |  | american CPR |  | 95266 | 236615 
90000000002160 | 90 | Amphithyrus sculpturatus | 95267 |  | 6170100200 |  | american CPR |  | 95267 | 236616 
90000000004874 | 20 | Amphitrite | 67900 |  | 5001680100 |  | NL - Trinity Bay |  | 67900 | 129686 
90000000004875 | 20 | Amphiura denticulata | 206831 |  | 8129031000 |  | NL - Trinity Bay |  | 206831 | 125076 
90000000002449 | 90 | Amphora | 4705 |  | 703070100 |  | AZMP_PHYTO | PHYTO | 4705 | 149200 
90000000003664 | 20 | Amphora coffaeaformis | 4713 | AGARDH | 703070105 |  | MESD_PHYTO_MONITORING |  | 4713 | 149533 
90000000003665 | 20 | Amphora costata | 4731 | CLEVE, 1897 | 703070115 |  | MESD_PHYTO_MONITORING |  | 4731 | 160686 
90000000004264 | 90 | Amphorides amphora | -70320 | Claparède and Lachmann, 1858 | 3540130800 | Marshall, S.M. 1969. Order : Tintinnida, family : Tintinnidae (1), genera : Tintinnus, Steenstrupiella, Amphorides, Albatrossiella, Dadayiella, Ormosella, Brandtiella, Stelidiella. Fiches d'identification du zooplancton; 126. ICES. 5 p. page   reference book Scientific Authority = Claparède et Lachmann, 1858 | IML_PHYTO_Feb2007 |  | NaN | 235768 
90000000004525 | 20 | Amphorides quadrilineata | -70392 |  | 3540130800 |  | Madhu_codelist |  | 46766 | 235769 
90000000001961 | 90 | Ampithoe rubricata | 93410 | (MONTAGU, 1808) | 6169040101 |  | KENNEDY_PETPESWICK | AMPITOERUBRICA | 93410 | 102002 
90000000002638 | 90 | Amylax triacantha | 615885 | (JÖRGENSEN) SOURNIA | 1200000000 | itis | jm_list;ZMP |  | 615885 | 110007 
90000000004253 | 90 | Anabaena | 1100 | St. Vincent, 1886, Ex Bornet and Flah | 304020100 | Whitford, L.A.; Schumacher, G.J. 1973. A manual of fresh-water algae. Sparks Press, Raleigh, N.C; North Carolina Agricultural Experiment Station. 324 p. page 141  reference book Scientific Authority = Bory | IML_PHYTO_Feb2007 |  | 1100 | 146585 
90000000004555 | 20 | Anabaena spiroides | 1119 | Klebahn | 304020100 |  | 1975Anderson |  | 1119 | 177637 
90000000002161 | 90 | Anapronoe reinhardti | 95218 |  | 6170070100 |  | american CPR |  | 95218 | 488596 
90000000000729 | 90 | Anarhichadidae | 171335 |  | 8842020000 |  | KENNEDY 78015; | ANAFAM | 171335 | 125517 
90000000000908 | 90 | Anarhichas | 171336 |  | 8842020000 |  | KENNEDY91236; | ANARHI | 171336 | 125912 
90000000001672 | 90 | Anarhichas denticulatus | 550561 | KROYER, 1845 | 8842020102 |  | SSIP | ANADEN | 550561 | 126757 
90000000000909 | 90 | Anarhichas latifrons | 171339 |  | 8842020102 |  |  | ANA | 171339 | 151512 
90000000001627 | 90 | Anarhichas lupus | 171341 | LINNAEUS, 1758 | 8842020103 | SSIP | SSIP | ANALUP | 171341 | 126758 
90000000002778 | 90 | Anarhichas minor | 171342 | Olafsen, 1772 | 8842020000 | AL | NFLD_longlist |  | 171342 | 126759 
90000000005313 | 20 | Anarrhichthys ocellatus | 171345 | Ayres, 1855 | 9 |  | IOS_March2010 |  | 171345 | 279605 
90000000004876 | 20 | Anchoa hepsetus | 161838 | (Linnaeus, 1758) | 8747020200 | space after author/yr removed | NL - Trinity Bay |  | 161838 | 158698 
90000000004877 | 20 | Anchoa mitchilli | 161839 | (Valenciennes, 1848) | 8747020200 | author changed from (Valenciennes in Cuvier and Valenciennes, 1848) to (Valenciennes 1848) following FishBase, Eschmeyer; space after author/yr removed | NL - Trinity Bay |  | 161839 | 158699 
90000000000573 | 90 | Anchylomera | 95185 |  | 6170040200 |  | KENNEDY 81039 | ANC | 95185 | 236612 
90000000002162 | 90 | Anchylomera blossevillei | 95186 |  | 6170040200 |  | american CPR |  | 95186 | 236613 
90000000000910 | 90 | Ancylopsetta | 172751 |  | 8857030500 |  |  | ANC | 172751 | 159272 
90000000000713 | 90 | Anguilla | 161126 | SCHRANK, 1798 | 8741010100 |  | KENNEDY 79006;KENNEDY 80027; | ANGUIL | 161126 | 125620 
90000000001673 | 90 | Anguilla anguilla | 161128 | (LINNAEUS, 1758) | 8741010102 |  | SSIP | ANG | 161128 | 126281 
90000000000326 | 90 | Anguilla rostrata | 161127 | (LESUEUR, 1817) | 8741010101 | j | SSIP | ANGROS | 161127 | 158562 
90000000001674 | 90 | Anguillidae | 161125 |  | 8741010000 |  | SSIP | ANGFAM | 161125 | 125425 
90000000000443 | 90 | Anguilliformes | 161123 |  | 8740000000 |  | KENNEDY 77007 | ANGORD | 161123 | 10295 
90000000001628 | 90 | Anguilloidei | 161124 |  | 8741000000 |  | SSIP | ANG | 161124 | 10295 
90000000005679 | 20 | Angulogerina angulosa | -7 |  | 1 |  | ArcticNet2005 |  | NaN | 113749 
90000000003874 | 20 | animal kingdom | 202423 |  | 3399000000 |  |  |  | 202423 | 2 
90000000006074 | 20 | Anisarchus medius | 171620 | Reinhardt, 1837 | 8842122301 |  | AphiaID 127070 |  | NaN | NaN 
90000000003957 | 90 | Anisonema aff. trepidum | -70013 | Larsen 1987 | 1105010700 | Bérard-Therriault, L.; Poulin, M.; Bosse, L. 1999. Guide d'identification du phytoplancton marin de l'estuaire et du golfe du Saint-Laurent incluant également certains protozoaires. Publication spéciale canadienne des sciences halieutiques et aquatiques; 128. 387 p. page 316  reference book Scientific Authority = Larsen 1987 | IML_PHYTO_Feb2007 |  | NaN | 110644 
90000000003932 | 90 | Ankistrodesmus | 5877 | Corda, 1838 | 803050700 |  | IML_2007_PHYTO |  | 5877 | 163489 
90000000004051 | 90 | Ankistrodesmus falcatus | 5878 | (Corda) Ralfs | 803050701 | Whitford, L.A.; Schumacher, G.J. 1973 pg 48 | IML_phyto_April2007 |  | 5878 | 163490 
90000000000700 | 90 | Annelida | 64357 |  | 5000000000 |  | SSIP | ANN | 64357 | 882 
90000000000076 | 90 | Anomalocera | 86064 | TEMPLETON, 1837 | 6118270500 | ROSE WILSON | KENNEDY91038; | ANOMAL | 86064 | 104206 
90000000000354 | 90 | Anomalocera opalus | 86067 | PENNELL, 1976 | 6118270503 |  | KENNEDY 76026;SSIP | ANOOPA | 86067 | 157665 
90000000002163 | 90 | Anomalocera ornata | 86066 | SUTCLIFFE, 1949 | 6118270500 |  | american CPR |  | 86066 | 346101 
90000000000296 | 90 | Anomalocera patersoni | 86065 | TEMPLETON, 1837 | 6118270501 | ROSE WILSON | KENNEDY 85028;KENNEDY 80027;CPRdata | ANO | 86065 | 104722 
90000000002726 | 90 | Anomia | 79796 | LINNAEUS, 1758 | 5509090200 |  | NFLD1 | ANOMIA | 79796 | 137650 
90000000002779 | 90 | Anomia squamula | 79799 | Linnaeus, 1758 | 5509090200 | Abbott | NFLD_longlist |  | 79799 | 156738 
90000000003044 | 90 | Anomiidae | 79790 | Rafinesque, 1815 | 5509090000 | nfld authority field blank;  Abbott | NFLD_longlist |  | 79790 | 214 
90000000001473 | 90 | Anomoeoneis | 590825 |  | 700000000 |  | MK_july2002_added NODC; Bacillariophyceae; CPRdata | ANO | 590825 | 149411 
90000000000825 | 90 | Anomura | 97698 | H. MILNE EDWARDS, 1832 | 6183000000 | emailed IOS re changing authority to MacLeay, 1838 | CPRdata;IOSdata; | ANO | 97698 | 106671 
90000000003045 | 90 | Anonyx | 94230 | Krøyer, 1838 | 6169340300 | nfld authority field blank;  SFG | NFLD_longlist |  | 94230 | 101592 
90000000002353 | 90 | Anonyx lilljeborgi | 94233 | BOECK, 1871 | 6169340300 |  | american CPR | ANOLIL | 94233 | 416568 
90000000002814 | 90 | Anonyx nugax | 94232 | (PHIPPS, 1774) | 6169340300 | SFG | NFLD_LONGLIST;ITIS - NEW afs DATA, VERIFIED |  | 94232 | 102514 
90000000002164 | 90 | Anonyx sarsi | 94245 | STEELE AND BRUNEL, 1968 | 6169340300 |  | american CPR | ANOSAR | 94245 | 102516 
90000000005727 | 20 | Anoplarchus | 171562 |  | 1 |  | IOSzooplanktondbase_Dec2012 |  | 171562 | 268327 
90000000004878 | 20 | Anoplogaster cornuta | 166152 |  | 8810040100 |  | NL - Trinity Bay |  | 166152 | 126393 
90000000004879 | 20 | Anoplogasteridae | 166150 |  | 8810040000 |  | NL - Trinity Bay |  | 166150 | 125455 
90000000004305 | 20 | Anoplopoma | 167122 |  | 8827020100 |  | IOS1 |  | 167122 | 159462 
90000000004306 | 20 | Anoplopoma fimbria | 167123 | (PALLUS, 1814) | 8827020100 |  | IOS1 |  | 167123 | 159463 
90000000004880 | 20 | Anostraca | 83688 |  | 6104000000 |  | NL - Trinity Bay |  | 83688 | 148390 
90000000004881 | 20 | Anotopteridae | 162532 |  | 8762100000 |  | NL - Trinity Bay |  | 162532 | 125440 
90000000004882 | 20 | Anotopterus pharao | 162534 |  | 8762100100 |  | NL - Trinity Bay |  | 162534 | 126334 
90000000001676 | 90 | Antennariidae | 164518 |  | 8787020000 |  | SSIP | ANT | 164518 | 125484 
90000000001677 | 90 | Antennarius ocellatus | 164524 | (BLOCH AND SCHNEIDER, 1801) | 8787020202 |  | SSIP | ANT | 164524 | 158789 
90000000001678 | 90 | Anthias nicholsi | 167771 |  | 8835020702 |  | SSIP | ANT | 167771 | 159344 
90000000005507 | 20 | Anthoathecatae | 718925 |  | 1 | (new name for  anthomedusae) | 2010AZMP |  | 718925 | 13551 
90000000002727 | 90 | Anthomedusae | 48741 |  | 3703000000 |  | NFLD1 | ANTORD | 48741 | 13551 
90000000004883 | 20 | Anthoptilum grandiflorum | 52365 |  | 3753050100 |  | NL - Trinity Bay |  | 52365 | 128504 
90000000000350 | 90 | Anthozoa | 51938 |  | 3740000000 |  | KENNEDY 76026;SSIP | ANTCLA | 51938 | 1292 
90000000004884 | 20 | Anthuridae | 92144 |  | 6160010000 |  | NL - Trinity Bay |  | 92144 | 118244 
90000000001680 | 90 | Antigonia capros | 166311 | LOWE, 1843 | 8811060101 |  | SSIP;SSIP | ANT | 166311 | 127418 
90000000004885 | 20 | Antimora rostrata | 164672 | (Günther, 1878) | 8791010100 | space after author/yr removed | NL - Trinity Bay |  | 164672 | 126486 
90000000003046 | 90 | Antinoella | 64408 | Augener, 1928 | 5001020200 | nfld authority field blank;  SFG | NFLD_longlist |  | 64408 | 146498 
90000000003638 | 90 | Antinoella sarsi | 64411 | (Kinberg in Malmgren, 1865) | 5001020200 | SFG | NFLD_longlist |  | 64411 | 146500 
90000000005923 | 20 | Anuraeopsis | 58525 | Lauterborn, 1900   | 45060108 |  |  |  | 58525 | 148362 
90000000002165 | 90 | Anurida maritima | 100182 | LABOULBENE, 1865 | 6209061700 |  | american CPR |  | 100182 | 118139 
90000000005306 | 20 | Apedinella | 1790 |  | 405040300 |  | SABS_phyto2007 |  | 1790 | 248096 
90000000003889 | 90 | Apedinella spinifera | 1792 | (Throndsen) Throndsen | 405040302 |  | IML_2007_PHYTO |  | 1792 | 248098 
90000000003047 | 90 | Apeltes | 166396 | De Kay, 1842 | 8818010300 | nfld authority field blank;  AFS | NFLD_longlist |  | 166396 | 159435 
90000000002781 | 90 | Apeltes quadracus | 166397 | (Mitchill, 1815) | 8818010300 | AL | NFLD_longlist |  | 166397 | 159436 
90000000005882 | 30 | Aphanizomenon | 1191 | Morren, 1888 Ex Bornet and Flahault | 30400000 | Bourrelly, P. 1970. Les algues d'eau douce : initiation à la Systématique. Tome III, Les Algues bleues et rouges : les Eugléniens, Peridiniens et Cryptomonadines. Paris : N. Boubée & Cie. 512 p. (page 424). Reference book Authority: Morren, 1838.
 | IML_mai 2013 |  | NaN | 160567 
90000000004886 | 20 | Aphanopus carbo | 172389 | Lowe, 1839 | 8850020300 | space after author/yr removed; removed from GoM (several Canadian Atlantic records) | NL - Trinity Bay |  | 172389 | 127085 
90000000004556 | 20 | Aphanothece clathrata | 646 | West and West | 302010407 |  | 1975Anderson |  | 646 | 162686 
90000000003048 | 90 | Apherusa | 93534 | Walker, 1891                                  | 6169120100 | nfld authority field blank;  SFG | NFLD_longlist |  | 93534 | 101509 
90000000000823 | 90 | Apherusa borealis | 206424 | (BATE, 1862) | 6169120100 |  | ICNAF; A. BOREALIS ICNAF 1963 species list | APHCIR | 206424 | 102163 
90000000000824 | 90 | Apherusa glacialis | 93538 | HANSEN, 1888 | 6169120100 |  | KENNEDY 80027;ICNAF 1963 species list | APHGLA | 93538 | 102166 
90000000002863 | 90 | Apherusa megalops | 93536 | (BUCHHOLTZ, 1874) | 6169120100 | SFG | NFLD_LONGLIST;ITIS - NEW afs DATA, VERIFIED |  | 93536 | 102170 
90000000004887 | 20 | Aphroditidae | 64359 |  | 5001010000 |  | NL - Trinity Bay |  | 64359 | 938 
90000000001681 | 90 | Apogon maculatus | 168204 | (POEY, 1860) | 8835180107 |  | SSIP | APO | 168204 | 159589 
90000000001682 | 90 | Apogon pseudomaculatus | 168207 | LONGLEY, 1932 | 8835180110 |  | SSIP | APO | 168207 | 159590 
90000000001629 | 90 | Apogonidae | 168196 |  | 8835180000 |  | SSIP | APO | 168196 | 125518 
90000000006046 | 20 | Appendicularia | 159664 | Fol, 1874 | 8412 |  | AphiaID 103357 |  | NaN | NaN 
90000000000275 | 90 | Appendicularia | 159664 |  | 8412000000 |  | KENNEDY 80027 | APPEND | 159664 | 146421 
90000000004888 | 20 | Apristurus profundorum | 159994 |  | 8708010100 |  | NL - Trinity Bay |  | 159994 | 158513 
90000000001683 | 90 | Apterichtus ansp | 161534 | (BOEHLKE, 1968) | 8741132600 |  | SSIP; | APT | 161534 | 158597 
90000000001283 | 90 | Arachnida | 82708 |  | 5900000000 |  | IOSdata | ARA | 82708 | 1300 
90000000001284 | 90 | Araneae | 82732 |  | 5911000000 |  | IOSdata | ARA | 82732 | 150467 
90000000004889 | 20 | Arbacia punctulata | 157906 |  | 8147010100 |  | NL - Trinity Bay |  | 157906 | 158058 
90000000004890 | 20 | Archaeogastropoda | 69461 |  | 5102000000 |  | NL - Trinity Bay |  | 69461 | 110 
